bbl,borough,address,zip,bldg_class,land_use,year_built,num_floors,units_residential,units_total,lot_area_sqft,bldg_area_sqft,assess_total,owner_name,latitude,longitude
1001420050,MN,208 WEST STREET,10007,W5,8,1980,8.0000000,0,1,223935,780000,116553150.00000,DORMITORY AUTHORITY OF THE STATE OF NY,40.7196180,-74.0116414
1013730050,MN,900 MAIN STREET,10044,I1,8,1900,8.0000000,0,1,490397,661538,116261550.00000,NYC HEALTH AND HOSPITALS CORPORATION,40.7703846,-73.9420011
1008207505,MN,620 AVENUE OF THE AMER,10011,RB,5,1900,7.0000000,0,5,88940,684465,116158949.00000,UNAVAILABLE OWNER,40.7397622,-73.9939051
1007510001,MN,345 8TH AVENUE,10001,D4,3,1960,22.0000000,1134,1140,350782,1448543,116127450.00000,MUTUAL REDEVELOPMENT HOUSES INC,40.7485511,-73.9980294
1012800030,MN,109 EAST 42 STREET,10017,H1,5,1919,26.0000000,0,13,57282,1028194,115953300.00000,METROPOLITAN TRANSPORTATION AUTHORITY,40.7520345,-73.9763376
1013010023,MN,485 LEXINGTON AVENUE,10017,O4,5,1957,30.0000000,0,30,46141,743789,115916850.00000,GREEN 485 TIC LLC,40.7540787,-73.9734891
1012697502,MN,53 WEST 53RD STREET,10019,RM,4,2015,73.0000000,161,163,18560,525820,115896710.00000,THE MUSEUM OF MODERN ART,40.7618308,-73.9781643
1013210022,MN,885 2 AVENUE,10017,O4,5,1971,48.0000000,0,27,40820,805467,115739550.00000,885 SECOND AVENUE OWNER LLC,40.7534933,-73.9702265
1010070005,MN,151 WEST 54TH STREET,10019,H1,5,1987,57.0000000,0,3,25413,634793,115504650.00000,BLACK PUMICE D 2015 LLC,40.7635028,-73.9804633
1012930069,MN,745 5 AVENUE,10151,O4,5,1930,34.0000000,0,55,21942,459340,115377300.00000,W V F-PAARAMOUNT 745 PROPERTY L.P.,40.7632488,-73.9731822
1000010201,MN,1 ELLIS ISLAND,10004,Z9,,1900,,0,0,2764190,603130,114857550.00000,U S GOVT LAND & BLDGS,40.6981883,-74.0413288
1013147503,MN,222 EAST 41 STREET,10016,RA,8,2001,25.0000000,0,24,19701,279254,114844493.00000,UNAVAILABLE OWNER,40.7493249,-73.9740829
1012580034,MN,500 5 AVENUE,10110,O4,5,1931,58.0000000,0,154,20920,659122,114840000.00000,500 FIFTH AVENUE NEW YORK LLC,40.7539100,-73.9812060
1000770008,MN,110 WILLIAM STREET,10038,O4,5,1956,31.0000000,0,46,32511,788241,114777000.00000,"110 WILLIAM PROPERTY INVESTORS III, LLC",40.7087739,-74.0067450
1015147502,MN,150 EAST 86 STREET,10028,RM,4,2007,18.0000000,118,119,30933,398184,114497959.00000,UNAVAILABLE OWNER,40.7790091,-73.9554508
1008897501,MN,3 PARK AVENUE,10016,RC,5,1977,42.0000000,0,2,46740,977745,114494202.00000,UNAVAILABLE OWNER,40.7465102,-73.9810746
1019970001,MN,2285 12 AVENUE,10027,W6,8,2019,11.0000000,0,6,154876,478842,113738400.00000,TRUSTEES OF COLUMBIA UNIVERSITY IN THE C ITY OF NEW,40.8178592,-73.9586149
1000267501,MN,15 BROAD STREET,10005,RM,4,1913,42.0000000,382,400,39846,810798,113653206.00000,UNAVAILABLE OWNER,40.7065311,-74.0105896
1017010001,MN,2070 1 AVENUE,10029,D4,3,1974,31.0000000,1594,1604,519220,2046455,113521500.00000,1199 HOUSING CORP,40.7908856,-73.9376821
1015490001,MN,1660 2 AVENUE,10028,D6,4,1964,21.0000000,692,698,62965,690703,112971600.00000,CF E 86 LLC,40.7779670,-73.9508298
1012760033,MN,118 PARK AVENUE,10017,O4,5,1981,26.0000000,0,4,20737,600000,112613400.00000,120 PARK AVENUE ASSOCIATES LLC,40.7519278,-73.9783047
1008140019,MN,1400 BROADWAY,10018,O4,5,1930,35.0000000,0,88,28950,768321,112587300.00000,112-1400 TRADE PROPERTIES LLC,40.7529556,-73.9866888
1014230010,MN,215 EAST 68 STREET,10065,D6,4,1962,32.0000000,613,618,80333,938324,112267350.00000,215 EAST 68TH STREETL.P.,40.7668793,-73.9607982
1008367502,MN,1328 BROADWAY,10001,RC,5,1909,11.0000000,0,14,28710,291313,112167108.00000,HERALD SQUARE OWNER LLC,40.7499667,-73.9871406
1021390001,MN,161 FT WASHINGTON AVENUE,10032,I1,8,1989,14.0000000,0,1,245035,891040,111633750.00000,PRESBYTERIAN HSP CITY NY,40.8412679,-73.9434609
1012880056,MN,510 MADISON AVENUE,10022,O4,5,2007,30.0000000,0,1,15750,292663,110853450.00000,BP 510 MADISON LLC,40.7597057,-73.9747322
1013030014,MN,111 EAST 48 STREET,10017,H1,5,1926,14.0000000,0,8,41170,443607,110645550.00000,METROPOLITAN TRANSPORTATION AUTHORITY,40.7557448,-73.9734921
1011137502,MN,1 CENTRAL PARK WEST,10023,RM,4,1960,44.0000000,156,342,31349,521228,110473190.00000,BOARD OF MANAGERS OF TIHT CONDOMINIUM,40.7691078,-73.9816205
1012347503,MN,2360 BROADWAY,10024,RM,4,1920,12.0000000,209,213,67675,564595,110189933.00000,UNAVAILABLE OWNER,40.7883362,-73.9754436
1012900021,MN,535 MADISON AVENUE,10022,O4,5,1981,36.0000000,0,27,16960,444293,110161800.00000,MADISON TOWER ASSOCIATES LP,40.7604300,-73.9732772
1013307502,MN,252 EAST 57 STREET,10022,RM,4,2014,57.0000000,270,276,22543,469540,109511555.00000,UNAVAILABLE OWNER,40.7590804,-73.9658780
1014030001,MN,681 PARK AVENUE,10065,W5,8,1913,16.0000000,0,4,81336,723300,109191600.00000,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,40.7684945,-73.9646096
1000860001,MN,90 CHURCH STREET,10007,O7,5,1935,15.0000000,0,4,75460,1154357,109170000.00000,UNITED STATES POSTAL SERVICE,40.7127343,-74.0106411
1001760018,MN,40 LEONARD STREET,10013,W8,8,2006,9.0000000,0,1,24079,235000,108711000.00000,NEW YORK LAW SCHOOL,40.7178206,-74.0067531
1009367501,MN,333 EAST 30 STREET,10016,RM,4,1962,21.0000000,1118,1120,328454,869426,108692873.00000,THE KIPS BAY TOWERS CONDOMINIUM,40.7426720,-73.9757058
1010090005,MN,152 WEST 57 STREET,10019,O4,5,1988,61.0000000,0,103,12552,542584,108663750.00000,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,40.7648421,-73.9796362
1010210026,MN,750 7 AVENUE,10019,O4,5,1988,34.0000000,0,7,22015,561139,108326250.00000,750 SEVENTH AVE NY LLC,40.7608848,-73.9839114
1010107507,MN,111 WEST 57 STREET,10019,RM,4,1924,82.0000000,60,62,20621,303327,108305104.00000,111 WEST 57TH PROPERTY OWNER LLC,40.7649515,-73.9775713
1001280002,MN,101 BARCLAY STREET,10007,O4,5,1983,26.0000000,0,4,103043,1133549,108099450.00000,THE BANK OF NEW YORK MELLON,40.7145100,-74.0122357
1008150026,MN,1045 AVENUE OF THE AMER,10018,O4,5,2015,29.0000000,0,4,19207,404413,107542350.00000,"PACOLET 7BP, LLC",40.7533754,-73.9855843
1001540001,MN,290 BROADWAY,10007,O4,5,1994,32.0000000,0,1,43569,1000000,107504550.00000,GENERAL SERVICE ADMINISTRATION,40.7147191,-74.0049924
1001670001,MN,145-125 WHITE STREET,10013,Z1,8,1939,24.0000000,0,2,173338,1106962,106788600.00000,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,40.7163579,-74.0006024
1015410021,MN,1849 2 AVENUE,10128,D6,4,1986,35.0000000,1092,1097,92927,968264,106697250.00000,MF ASSOCIATES OF NEW YORK LLC,40.7842595,-73.9482505
1013170001,MN,685 3 AVENUE,10017,O4,5,1960,27.0000000,0,57,31129,559755,106557300.00000,685 THIRD AVENUE GROUND OWNER LLC,40.7515809,-73.9733313
1008357501,MN,50 WEST 34TH STREET,10001,RM,4,1912,26.0000000,690,691,36025,841835,106419150.00000,HERALD TOWERS,40.7492448,-73.9875377
1012840007,MN,7 EAST 48 STREET,10017,O4,5,1984,45.0000000,0,38,25005,656428,106338600.00000,KATO KAGAKU CO LTC,40.7572304,-73.9770216
1010327501,MN,350 WEST 42 STREET,10036,RM,4,2004,60.0000000,551,555,16590,508695,106187831.00000,UNAVAILABLE OWNER,40.7578720,-73.9922719
1009990019,MN,114 WEST 47 STREET,10036,O4,5,1987,25.0000000,0,40,26100,646995,106146450.00000,DOLP 114 PROPERTIES III LLC,40.7581400,-73.9830385
1012840033,MN,280 PARK AVENUE,10017,O4,5,1962,28.0000000,0,35,24775,386166,105916050.00000,BROADWAY 280 PARK FEE LLC,40.7564176,-73.9750944
1014030033,MN,150 EAST 69TH STREET,10065,D4,3,1959,28.0000000,378,391,84015,914921,105674850.00000,69TH TENANTS CORP,40.7678407,-73.9630612
1007217501,MN,465 WEST 23 STREET,10011,RM,4,1932,19.0000000,2,31,49375,668258,105464700.00000,LONDON TERRACE TOWERS CONDOMINIUM,40.7478923,-74.0035621
1010407501,MN,350 WEST 50 STREET,10019,RM,4,1989,39.0000000,654,707,67696,624065,105447533.00000,WORLD WIDE PLAZA CONDOMINIUM,40.7628808,-73.9884918
1006040033,MN,154 CHRISTOPHER STREET,10014,D6,4,1899,11.0000000,479,498,54020,553000,105423750.00000,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,40.7322579,-74.0081834
1013940023,MN,743 LEXINGTON AVENUE,10022,K3,5,1868,12.0000000,0,1,84350,838890,105250050.00000,B BROS REALTY LIMITED PARTNERSHIP,40.7622043,-73.9671687
1014809001,MN,FDR DRIVE,,I1,8,1995,12.0000000,0,1,41670,531561,105221700.00000,SOCIETY OF THE NY HOSPITAL,,
1013077501,MN,866 3 AVENUE,10022,RC,5,1966,30.0000000,0,4,25100,373078,105039000.00000,866 THIRD AVENUE CONDO,40.7575582,-73.9699612
1013067501,MN,575 LEXINGTON AVE,10022,RC,5,1958,34.0000000,0,19,32625,659644,104906699.00000,"575 LEX PROPERTY OWNER, L.L.C.",40.7571907,-73.9712716
1000800001,MN,195 BROADWAY,10007,O4,5,1916,29.0000000,0,64,36775,1094861,104414400.00000,195 BROADWAY GROUND OWNER LLC,40.7108515,-74.0097643
1011157503,MN,30 WEST 63 STREET,10023,RM,4,1979,33.0000000,454,463,38149,586010,104403770.00000,30 LINCOLN PLAZA CONDOMINIUM,40.7707683,-73.9815731
1012710038,MN,712 5 AVENUE,10019,O4,5,1988,50.0000000,0,73,17559,543411,104249250.00000,712 FIFTH AVENUE OWNER LP,40.7622941,-73.9751030
1011157501,MN,25 CENTRAL PARK WEST,10023,RM,4,1931,33.0000000,418,434,50208,556414,103971072.00000,CENTURY CONDOMINIUM,40.7704416,-73.9808764
1003560001,MN,10 AVENUE D,10009,D3,3,1950,14.0000000,1861,1861,693945,1658649,103814100.00000,NYC HOUSING AUTHORITY,40.7206894,-73.9763884
1008067502,MN,855 AVENUE OF THE AMER,10001,RM,4,2014,41.0000000,382,384,39700,417562,103600800.00000,UNAVAILABLE OWNER,40.7477931,-73.9898550
1010750001,MN,636 11 AVENUE,10036,O3,5,1917,11.0000000,0,23,65270,530130,103540050.00000,"PLAZA WEST ASSOCIATES, LLC",40.7633946,-73.9955635
1008387501,MN,400 5 AVENUE,10018,RM,4,2010,58.0000000,163,168,16350,316572,102998260.00000,UNAVAILABLE OWNER,40.7500980,-73.9838129
1011407501,MN,2001 BROADWAY,10023,RM,4,1965,34.0000000,681,697,65127,617104,102967706.00000,DORCHESTER TOWER CONDOMLINILUM,40.7761262,-73.9827739
1008570024,MN,63 MADISON AVENUE,10016,O6,5,1962,15.0000000,0,2,54341,702793,102842550.00000,63 MADISON OWNER LLC,40.7434669,-73.9853699
1001237501,MN,233 BROADWAY,10007,RM,4,1913,60.5000000,31,91,29411,880371,102789175.00000,UNAVAILABLE OWNER,40.7124573,-74.0083289
1000290001,MN,85 BROAD STREET,10004,O4,5,1983,31.0000000,0,39,42762,1007569,102431250.00000,85 BROAD STREET PROPERTY OWNER LLC,40.7039922,-74.0110544
1011717509,MN,50 RIVERSIDE BOULEVARD,10069,RM,4,2013,33.0000000,274,278,44767,541114,102399005.00000,UNAVAILABLE OWNER,40.7739918,-73.9912844
1007327501,MN,441 NINTH AVENUE,10001,RB,5,1962,26.0000000,0,2,39779,512974,102324600.00000,"CBP 441 NINTH AVENUE OWNER, LLC",40.7539335,-73.9965133
1011717507,MN,80 RIVERSIDE BOULEVARD,10069,RM,4,2006,43.0000000,267,270,42914,520558,102158444.00000,UNAVAILABLE OWNER,40.7750511,-73.9899483
1013320001,MN,979 3 AVENUE,10022,O6,5,1963,17.0000000,0,200,34495,579779,102002400.00000,D&D BUILDING COMPANY LLC,40.7609524,-73.9662633
1006870029,MN,85 10 AVENUE,10011,O6,5,1914,11.0000000,0,19,45950,553472,101765700.00000,"85 TENTH AVENUE ASSOCIATES, L.L.C.",40.7433852,-74.0079827
1010097501,MN,146 WEST 57 STREET,10019,RM,4,1986,78.0000000,240,241,18577,531657,101709462.00000,METROPOLITAN TOWER CONDOMINIUM,40.7647185,-73.9792897
1012627502,MN,44 WEST 47 STREET,10036,RC,5,2009,36.0000000,0,110,24000,487351,101702406.00000,UNAVAILABLE OWNER,40.7571845,-73.9808261
1009950001,MN,1475 BROADWAY,10036,K2,5,1908,22.0000000,0,2,3475,150125,101629350.00000,"JAMESTOWN OTS, L.P.",40.7561972,-73.9865330
1012920069,MN,731 5 AVENUE,10022,K4,4,1940,10.0000000,0,1,10677,107086,101368350.00000,"TIFFANY AND COMPANY U.S. SALES, LLC",40.7626012,-73.9737817
1013757502,MN,660 MADISON AVENUE,10022,RC,5,1958,22.0000000,0,2,27690,465364,100917450.00000,AGT GROUP INC,40.7647250,-73.9711528
1001560050,MN,306 BROADWAY,10278,O4,5,1977,41.0000000,0,41,71586,905500,100519200.00000,US GENERAL SERVICES ADMINISTRATIONN,40.7155645,-74.0045885
1008520001,MN,2 MADISON AVENUE,10010,Q1,9,1906,1.0000000,0,2,305000,3800,100252800.00000,NYC DEPARTMENT OF PARKS AND RECREATION,40.7422458,-73.9879793
1008360026,MN,7 WEST 34 STREET,10001,O6,5,1910,12.0000000,0,81,34098,431082,100202850.00000,VORNADO AIR RIGHTS LLC,40.7491979,-73.9852026
1011317502,MN,124 WEST 60 STREET,10023,RM,4,1986,51.0000000,498,509,22038,566036,100179159.00000,UNAVAILABLE OWNER,40.7700965,-73.9858587
1011387502,MN,1965 BROADWAY,10023,RM,4,1997,32.0000000,205,295,27704,436485,100089303.00000,GRAND MILLENIUM CONDOMINIUM,40.7745041,-73.9827058
1007747501,MN,252 7 AVENUE,10001,RM,4,1910,19.0000000,352,357,49375,623668,99656998.00000,UNAVAILABLE OWNER,40.7453094,-73.9954853
1011710063,MN,75 WEST END AVENUE,10023,D8,3,1994,37.0000000,973,982,75484,978985,99417150.00000,BRODCOM WEST DEVELOPMENT COMPANY LLC,40.7737913,-73.9894033
1010200046,MN,1601 BROADWAY,10019,H1,5,1987,46.0000000,0,10,35275,843131,99318600.00000,EGL 1605 OWNER LLC,40.7606188,-73.9850774
1000670001,MN,59 MAIDEN LANE,10038,O4,5,1965,44.0000000,0,57,59391,1073000,99049050.00000,59 MAIDEN LANE ASSOC LLC,40.7086585,-74.0079821
1009290001,MN,401 1 AVENUE,10010,D4,3,1970,27.0000000,510,522,104861,927591,98650350.00000,EAST MIDTOWN PLAZA,40.7377487,-73.9795543
1012890003,MN,677 5 AVENUE,10022,K4,4,1921,7.0000000,0,1,5000,31250,98608050.00000,677 FIFTH AVENUE CORP,40.7605375,-73.9753419
1000747501,MN,199 WATER STREET,10038,RC,5,1993,35.0000000,0,36,41656,744146,98507750.00000,UNAVAILABLE OWNER,40.7068609,-74.0043715
1000240001,MN,60 BROAD STREET,10004,O4,5,1961,38.0000000,0,0,44757,974958,97942950.00000,"PIEDMONT 60 BROAD STREET, LLC",40.7053123,-74.0119996
1001190001,MN,1 POLICE PLAZA,10007,O6,5,1973,16.0000000,0,1,152553,1000518,97920900.00000,NYC POLICE DEPARTMENT,40.7122105,-74.0017963
1014620005,MN,1275 YORK AVENUE,10065,I1,8,1940,19.0000000,0,1,103027,538454,97804800.00000,MEMORIAL SLOAN-KETTERING,40.7643747,-73.9567999
1011717502,MN,220 RIVERSIDE BOULEVARD,10069,RM,4,2000,48.0000000,410,617,47573,634695,97722134.00000,UNAVAILABLE OWNER,40.7797499,-73.9872756
1006007501,MN,395 HUDSON STREET,10014,RC,5,1921,9.0000000,0,2,66355,579930,97591152.00000,UNAVAILABLE OWNER,40.7292031,-74.0077753
1019890001,MN,3009 BROADWAY,10027,W6,8,1901,14.0000000,0,1,151100,698122,96471000.00000,BARNARD COLLEGE,40.8092699,-73.9637029
1011717501,MN,200 RIVERSIDE BOULEVARD,10069,RM,4,1997,46.0000000,357,361,38278,544338,96366228.00000,UNAVAILABLE OWNER,40.7789896,-73.9876621
1010890001,MN,1 RIVER PLACE,10036,D8,3,1999,40.0000000,921,927,101043,887879,96359400.00000,RIVER PLACE I LLC,40.7612702,-74.0004657
1018527501,MN,808 COLUMBUS AVENUE,10025,RM,4,2007,29.0000000,359,371,113410,588459,96282866.00000,808 COLUMBUS CONDOMINIUMS,40.7947101,-73.9667518
1012917502,MN,555 MADISON AVE,10022,RC,5,1962,33.0000000,0,9,20425,324678,96075897.00000,RODNEY CORPORATION,40.7611792,-73.9726813
1007570054,MN,330 WEST 34 STREET,10001,O6,5,1926,18.0000000,0,28,46412,646464,95273100.00000,330 WEST 34TH OWNER LLC,40.7525968,-73.9955064
1009310024,MN,339 EAST 25 STREET,10010,W6,8,1921,6.0000000,0,3,24688,198380,95247450.00000,NEW YORK UNIVERSITY,40.7386294,-73.9777281
1008800024,MN,49 LEXINGTON AVENUE,10010,W5,8,2001,14.0000000,0,1,59843,785000,95233950.00000,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,40.7402086,-73.9833967
1010240038,MN,1680 BROADWAY,10019,O4,5,1969,41.0000000,0,82,26525,701095,95159250.00000,SLG 810 SEVENTH LESSEE LLC,40.7629130,-73.9825247
1018190203,MN,RANDALLS ISLAND,10035,Q1,9,0,,0,0,9020800,0,95024700.00000,NYC DEPARTMENT OF PARKS AND RECREATION,40.7955229,-73.9220647
1001210001,MN,1 CENTRE STREET,10007,O4,5,1914,39.0000000,0,1,50184,1056600,94114800.00000,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,40.7129735,-74.0036757
1016070005,MN,1470 MADISON AVENUE,10029,W6,8,2012,11.0000000,0,1,37415,422000,93991500.00000,MOUNT SINAI SCHOOL OF MEDICINE OF NEW YO RK,40.7908787,-73.9520590
1009140036,MN,222 EAST 34 STREET,10016,D8,3,2002,21.0000000,480,487,35396,541505,93918600.00000,ROSEBUD OWNER LLC,40.7449422,-73.9769970
1012827501,MN,575 5 AVENUE,10017,RC,5,1962,35.0000000,0,4,20084,411780,93381300.00000,UNAVAILABLE OWNER,40.7562673,-73.9782419
1012937501,MN,53 EAST 57 STREET,10022,RC,5,1992,52.0000000,0,3,26519,532225,93349350.00000,HOTEL 57 III HOLDINGS UNIT INC,40.7623206,-73.9712766
1013757504,MN,520 PARK AVENUE,10022,R4,3,2015,51.0000000,43,43,6024,186643,93337200.00000,520 PARK AVE CONDO,40.7640550,-73.9700052
1021400002,MN,12 AVENUE,10032,Q0,9,0,,0,0,1007100,0,93206700.00000,NYC DEPARTMENT OF PARKS AND RECREATION,40.8481996,-73.9462345
1008180051,MN,114 5 AVENUE,10011,O6,5,1909,18.0000000,0,22,16144,351552,93123900.00000,"114 FIFTH AVENUE ASSOCIATES, LLC",40.7379204,-73.9927830
1010287501,MN,235 WEST 56 STREET,10019,RM,4,1987,45.0000000,482,483,34221,729506,92904300.00000,BROADWAY 56TH STREET ASSOCIA,40.7659734,-73.9825528
1007210007,MN,415 WEST 23 STREET,10011,D9,3,1934,17.0000000,901,964,108625,975170,92888100.00000,LONDON TERRACE GARDENS,40.7474422,-74.0024938
